data,cnpj,cnpj_basico,cnpj_ordem,cnpj_dv,identificador_matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,id_pais,data_inicio_atividade,cnae_fiscal_principal,cnae_fiscal_secundaria,sigla_uf,id_municipio,id_municipio_rf,tipo_logradouro,logradouro,numero,complemento,bairro,cep,ddd_1,telefone_1,ddd_2,telefone_2,ddd_fax,fax,email,situacao_especial,data_situacao_especial,cnpj_basico_1,razao_social,natureza_juridica,capital_social,porte
2023-02-15,84046101044050,84046101,0440,50,2,,8,2008-03-28,1,,,2003-09-08,4632001,5211701,MT,5103700,1036,AVENIDA,ITAUBAS,1301,,SETOR INDUSTRIAL II,78885000,66,34111709,66,34111655,66,34111713,flavia.selhorst@bunge.com,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101052150,84046101,0521,50,2,,8,2005-08-31,1,,,2005-08-31,4632001,,RJ,3301009,5819,AVENIDA,CARLOS ALBERTO CHEBABE,567,SALA 3,PARQUE GUARUS,28070272,21,25141996,21,25141829,21,25141841,ronald.carrete@bunge.com,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101029922,84046101,0299,22,2,,8,2008-11-06,1,,,1997-12-30,1041400,,RS,4304606,8589,RUA,HERMES DA FONSECA,2255,,RIO BRANCO,92200150,,,,,,,,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101038590,84046101,0385,90,2,BUNGE,8,2010-04-27,1,,,2001-07-19,4623199,"5211799,5211701",PR,4101903,7437,RODOVIA,"PR 090, KM 186, S/N, SECCAO BALS",SN,ZONA RURAL,ZONA RUAL,86220000,43,2622291,,,,,pontagrossa@ceval.com.br,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101014062,84046101,0140,62,2,BUNGE,2,2005-11-03,0,,,1989-11-01,4632001,5211701,MT,5106224,9937,RODOVIA,"MT 235, KM 040",SN,KM    NOVO HORIZONTE,ZONA RURAL,78450000,66,34111600,,,,,tributario.rondonopolis@bunge.com,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101029094,84046101,0290,94,2,,8,2018-11-12,1,,,1997-12-26,4623199,,BA,2927408,3849,AVENIDA,DA FRANCA,164,SALA  604                 ANDAR 6                   EDIF  FUTURUS,COMERCIO,40010000,71,33270125,,,73,2318981,marta.paula@bunge.com,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101034500,84046101,0345,00,2,,8,2014-09-02,1,,,1999-10-14,4632001,5211701,MT,5107925,9907,RODOVIA,BR 163,S/N,"KM    736                 SALA  01, 02 E 03",ZONA RURAL,78890000,66,34111610,66,34111731,66,34111635,flavia.selhorst@bunge.com,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101016359,84046101,0163,59,2,,8,2016-02-12,1,,,1992-02-24,1041400,,RJ,3304557,6001,RUA,DA CEVADA,98,,PENHA,21011080,,,,,,,,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101021867,84046101,0218,67,2,,8,1999-05-19,1,,,1995-11-07,0155501,,SC,4208401,8165,,LIN  SEDE CAPELA,S/N,,ZONA RURAL,89896000,,,,,,,,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101032559,84046101,0325,59,2,,8,1999-01-11,1,,,1998-02-17,4632002,,MS,5002704,9051,RUA,PRINCIPAL 2,798,PARTE,NUCLEO INDUSTRIAL,79118550,,,,,,,,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101042279,84046101,0422,79,2,,2,2005-11-03,0,,,2003-02-12,4930202,,RJ,3301702,5833,AVENIDA,SN 1,400,LOTE  1                   QUADRAE,PARQUE DUQUE,25085378,21,25141838,21,25141955,,,fiscalizacao.fiscal@bunge.com,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101018300,84046101,0183,00,2,,8,1996-06-25,1,,,1994-01-07,5211701,,PR,4111803,7629,RUA,CORONEL FIGUEIREDO,1017,,VILA EMA,86400000,,,,,,,,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101017320,84046101,0173,20,2,CEVAL ALIMENTOS S/A,8,2008-09-19,1,,,1993-11-08,1041400,,MS,5002704,9051,AVENIDA,GUAICURUS,3211,,UNIVERSITARIO,79063080,,,,,,,,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101053203,84046101,0532,03,2,BUNGE,8,2009-04-24,1,,,2006-08-02,4632001,,SP,3505708,6213,AVENIDA,PREFEITO JOAO VILALLOBO QUERO,1170,,JARDIM BELVAL,06422122,11,52126300,,,,,adolfo.goncalves@bunge.com.br,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101042198,84046101,0421,98,2,,2,2005-11-03,0,,,2003-03-13,4632001,,MG,3147006,4939,RODOVIA,BR 040,2397,APT   101,ALVORADA,38600001,61,36159072,11,39140940,,,fiscalizacao.fiscal@bunge.com,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101053637,84046101,0536,37,2,,8,2020-02-28,1,,,2007-04-24,4632001,,MG,3170107,5401,RODOVIA,BR 050,S/N,KM    118,ZONA RURAL,38001970,61,36159072,11,39140940,,,mariana.rodrigues@bunge.com,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101046266,84046101,0462,66,2,BUNGE ALIMENTOS S/A,8,2007-01-23,1,,,2004-01-08,4623199,,PR,4106852,848,RODOVIA,"BR 272 KM 332,8",S/N,SALA 01,ZONA RURAL,86855000,43,4541102,,,,,,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101053718,84046101,0537,18,2,BUNGE,8,2009-04-24,1,,,2007-04-04,1043100,,SP,3549904,7099,RUA,MIRACEMA,310,ARMAZEM A,CHACARA REUNIDAS,12238360,11,52126379,,,,,adolfo.goncalves@bunge.com,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101039138,84046101,0391,38,2,,8,2008-03-28,1,,,2001-11-14,4632001,5211701,MT,5107248,123,,FRENTE COM A MT 140 - KM 39,S/N,GLEBA CELESTE,KATIA,78545000,65,6146000,,,65,6146046,,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,84046101012361,84046101,0123,61,2,,8,1996-09-24,1,,,1989-08-29,0322105,,SP,3505906,6217,RODOVIA,ALTINO ARANTES,SN,,CENTRO,14300001,,,,,,,,,,84046101,BUNGE ALIMENTOS S/A,2054,3105450051.7,5
2023-02-15,89096457005033,89096457,0050,33,2,FAZENDA PLANORTE III,2,2016-04-04,0,,,2016-04-04,5211701,"4623199,5211799",MT,5107875,1046,ESTRADA,NOVA FRONTEIRA KM 169,S/N,,ZONA RURAL,78365000,65,33835307,51,32307856,51,32307750,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457002360,89096457,0023,60,2,SLC AGRICOLA,8,2014-10-16,1,,,2007-03-12,0112101,"0111303,0134200,0121101,0141501,0119909,0119905,0111399,0111302,0115600",GO,5212501,9445,RODOVIA,BR 040,S/N,KM 35,ZONA RURAL,72834180,51,32307754,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457005114,89096457,0051,14,2,FAZENDA PAIAGUAS III,2,2016-04-11,0,,,2016-04-11,4623103,"5211701,4623199,4621400,4622200,5211799",MT,5103502,9069,RODOVIA,ROD BR 364,SN,      KM 754  25 KM A DIR,DECIOLANDIA,78400000,65,33341703,51,32307856,51,32307750,cleiton.sampaio@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457004576,89096457,0045,76,2,FAZENDA PALMARES VII,2,2015-07-10,0,,,2015-07-10,0161099,"0161003,0111399,0111302,0112101,4622200,4623199,4623103,0116499,4621400,0115600,0141501,0151201,0134200,0163600",BA,2903201,3363,RODOVIA,BA 460,S/N,KM    30.3 21KM A               ESQUERDA SENTIDO          LUIZ EDUARDO              MAGALHAES,AREA RURAL DE BARREIRAS,47819899,77,36393706,77,36393700,77,36393700,usuariosri.fazendapalmares@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457006510,89096457,0065,10,2,FAZENDA PAIAGUAS IV SLC SEMENTES,2,2022-05-29,0,,,2022-05-29,0115600,"0116499,0141501,0161003,0163600,4622200,5211799",MT,5103502,9069,RODOVIA,BR 364,S/N,KM    328 E 25KM A DIREITA,DISTRITO DE DECIOLANDIA,78400000,51,32307799,,,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457004223,89096457,0042,23,2,FAZENDA PALMEIRA I,2,2015-06-16,0,,,2015-06-16,0161099,"0116499,5211701,4623199,4622200,4623103,0111399,0112101,0111302,0115600,5211799,0161003,0141501,0163600,0151201,7711000,7719599,7731400",MA,2112001,933,ESTRADA,MA 006 KM 120  75 KM A DIREITA,S/N,: ZONA RURAL;,SERRA DO PENITENTE,65820000,51,32307856,63,34842107,51,32307750,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457002956,89096457,0029,56,2,FAZENDA PALMARES II,2,2010-08-27,0,,,2010-08-27,0115600,"0111302,0111399,0112101,0119905,0161003,0161099,4622200,4623103,4623199",BA,2903201,3363,RODOVIA,BA 459,S/N,KM    27  5KM A DIREITA         ANEL DA SOJA VIA          PLACAS,AREA RURAL DE BARREIRAS,47819899,71,32721050,71,30110800,71,32721050,nfe.palmares@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457001046,89096457,0010,46,2,FAZENDA PIONEIRA,8,2003-02-19,1,,,1988-12-29,0115600,,RS,4322103,8945,RODOVIA,RS 305,S/N,ZONA RURAL,PONTE PRATOS,98930000,55,35375432,,,55,35375440,slcagricola@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457004819,89096457,0048,19,2,FAZENDA PLANORTE I,2,2016-04-04,0,,,2016-04-04,0112101,"0111302,0111399,0113000,0115600,0116402,0116499,0119905,0134200,0141501,0151201",MT,5107875,1046,ESTRADA,NOVA FRONTEIRA,S/N,      KM 171,ZONA RURAL,78365000,65,33835307,51,32307856,51,32307750,cassio.brandao@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457004908,89096457,0049,08,2,FAZENDA PLANORTE II,2,2016-04-04,0,,,2016-04-04,0112101,"0111302,0111399,0113000,0115600,0116402,0116499,0119905,0134200,0141501,0151201",MT,5102686,1032,RODOVIA,MT 388 ALTO JURUENA KM 36,S/N,,DIST GLEBA FORMIGA,78307000,65,33835307,51,32307856,51,32307750,cassio.brandao@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457001631,89096457,0016,31,2,FAZENDA PLANESTE,2,2005-11-03,0,,,1997-10-30,0161099,"0116499,4623199,4621400,4622200,4623103,0111399,0112101,0111302,0115600,0161003,0141501,0163600,7711000,7719599,7731400,0134200,0151201",MA,2101400,727,,MA-140,SN,KM 200,GERAIS DE BALSAS,65800000,,,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457000317,89096457,0003,17,2,GRANJA PESSEGUEIRO,8,1989-02-14,1,,,1977-08-31,0115600,,RS,4302501,8549,ESTRADA,BR 285,KM 468,,,97850000,,,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457005971,89096457,0059,71,2,FAZENDA PAMPLONA VI,2,2021-05-10,0,,,2021-05-10,0161099,"0111302,0111399,0112101,0115600,0116499,0141501,0141502,0151201,0161003,0163600,4622200,4623103,4623199",MG,3170404,5407,RODOVIA,"LMG 628, SENTIDO UNAI-GUARAPUAVA/MG",S/N,KM    51 DIREITA MAIS 40KM,AREA RURAL DE UNAI,38623899,51,32307799,,,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457003170,89096457,0031,70,2,FAZENDA PALMARES IV,2,2010-08-27,0,,,2010-08-27,0115600,"0161099,0161003,0111399,0111302,0112101",BA,2911105,3521,RODOVIA,BA 458,SN,KM    4  5 KM A DIREITA         ANEL DA SOJA VIA          PLACAS,AREA  RURAL,47990000,51,32307871,51,32307842,71,32721050,nfe.palmares@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457005548,89096457,0055,48,2,FAZENDA PANORAMA II,2,2020-01-21,0,,,2020-01-21,0161099,"0111302,0111399,0112101,0115600,0116499,0134200,0141501,0151201,0161003,0163600,4621400,4622200,4623103,4623199,5211799",BA,2909307,3485,RODOVIA,BR 020,S/N,KM    71                  SALA  08,ZONA RURAL,47650000,51,32307799,,,,,usuariosri.fazendapanorama@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457006358,89096457,0063,58,2,FAZENDA PAYSANDU III,2,2021-05-14,0,,,2021-05-14,0161099,"0111301,0111302,0111303,0111399,0112101,0115600,0116499,0119905,0141501,0151201,0161003,0163600,4621400,4622200,4623103,4623199",BA,2909307,3485,RODOVIA,BR 020,S/N,KM    71 DIREITA MAIS 90KM,ZONA RURAL,47650000,51,32307799,,,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457004657,89096457,0046,57,2,FAZENDA PLANALTO IV,2,2015-08-05,0,,,2015-08-05,0161099,"0116499,5211701,4623199,4622200,4623103,0111399,0112101,0111302,0115600,5211799,0161003,0141501,0163600,0151201,7731400",MS,5003256,9803,RODOVIA,MS 306 ACESSO NO KM 228,S/N,      ZONA RURAL,BAUS,79550000,51,32307856,51,32307885,51,32307750,adriana.mezzomo@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457002603,89096457,0026,03,2,FAZENDA PALMARES,2,2008-08-06,0,,,2008-08-06,0115600,"0161099,0161003,0111399,0111302,0112101,4622200,4623199,4623103",BA,2903201,3363,RODOVIA,BA 459,S/N,KM    131 4 KM A DIREITA        ESTRADA DO CAFE,AREA RURAL DE BARREIRAS,47819899,77,36393700,77,36363706,77,36393706,nfe.palmares@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457005890,89096457,0058,90,2,FAZENDA PALMARES VIII,2,2021-03-17,0,,,2021-03-17,0141501,"4623199,5211799",BA,2919553,1112,RUA,I,S/N,SALA  04,CENTRO INDUSTRIAL DO CERRADO,47850000,77,36393505,,,,,olmiro.moura@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457004738,89096457,0047,38,2,FAZENDA PLANALTO V,2,2015-08-05,0,,,2015-08-05,0161099,"0116499,5211701,4623199,4622200,4623103,0111399,0112101,0111302,0115600,5211799,0161003,0141501,0163600,0151201,7731400",MS,5003256,9803,RODOVIA,MS 306 ACESSO NO KM 223,SN,      ZONA RURAL,BAUS,79550000,51,32307856,51,32307885,51,32307750,adriana.mezzomo@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457003251,89096457,0032,51,2,FAZENDA PALMARES V,2,2010-08-27,0,,,2010-08-27,0115600,"0161099,0161003,0111399,0111302,0112101",BA,2903201,3363,RODOVIA,BA 459,S/N,KM    41 A ESQUERDA             ANEL DA SOJA VIA          POSTO CERRADAO,AREA RURAL DE BARREIRAS,47819899,71,32721050,71,30110800,71,32721050,nfe.palmares@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457002794,89096457,0027,94,2,FAZENDA PARNAGUA,2,2009-05-27,0,,,2009-05-27,0115600,"0161099,0161003,0111399,0111302,0112101",PI,2209203,1183,RODOVIA,PI 254,KM 02,      +46 KM A ESQUERDA,SERRA DA FORTALEZA,64945000,51,32707797,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457006439,89096457,0064,39,2,FAZENDA PAYSANDU I,2,2021-05-14,0,,,2021-05-14,0161099,"0111301,0111302,0111303,0111399,0112101,0115600,0116499,0141501,0141502,0151201,0161003,0163600,4622200,4623103,4623199",BA,2928901,3877,RODOVIA,BR 020,S/N,KM    71 DIREITA  40KM,ZONA RURAL,47820000,51,32307799,,,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457000236,89096457,0002,36,2,FAZENDA PAINEIRA,8,2004-02-18,1,,,1977-08-31,0115600,,RS,4305900,8615,FAZENDA,PAINEIRA,S/N,ZONA RURAL,CAMPO SANTO,98580000,55,37813880,,,55,37813880,paineira@santoaugusto.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457001127,89096457,0011,27,2,FAZENDA PAMPLONA,2,2005-11-03,0,,,1990-03-14,0111301,"0111303,0116499,7711000,7719599,7731400",GO,5206206,9325,ESTRADA,RODOVIA GO 436,SN,KM 60,ZONA RURAL,73850000,61,36229302,51,32307899,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457003090,89096457,0030,90,2,PALMARES III,2,2010-08-27,0,,,2010-08-27,0115600,"0161099,0161003,0111399,0111302,0112101",BA,2903201,3363,RODOVIA,BA 459,S/N,KM    14  4KM A DIREITA         ANEL DA SOJA VIA          PLACAS,AREA RURAL DE BARREIRAS,47819899,71,32721050,71,30110800,71,32721050,nfe.palmares@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457005629,89096457,0056,29,2,FAZENDA PALMEIRA III,2,2020-06-01,0,,,2020-06-01,5211799,"0111302,0111399,0115600,0116499,0163600,4622200,4623199",MA,2109502,887,RODOVIA,"MA-140, KM 52, GLEBA COQUEIRO",S/N,,ZONA RURAL,65990000,99,35427907,,,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457006005,89096457,0060,05,2,FAZENDA PAMPLONA VII,2,2021-05-10,0,,,2021-05-10,0161099,"0111302,0111399,0112101,0115600,0116499,0141501,0141502,0151201,0161003,0163600,4622200,4623103,4623199",MG,3170479,744,RODOVIA,"LMG 628, SENTIDO UNAI-GUARAPUAVA/MG",S/N,KM    51 DIREITA MAIS 40KM,ZONA RURAL,38630000,51,32307799,,,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457001470,89096457,0014,70,2,FAZENDA PLANORTE,8,1995-02-13,1,,,1994-05-25,0115600,,MT,5102637,9777,ESTRADA,NOVA FRONTEIRA,S/N,KM 170,SAPEZAL,78360000,,,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457003413,89096457,0034,13,2,FAZENDA PAINEIRA,2,2011-09-28,0,,,2011-09-28,0161099,"0116499,5211701,4623199,4621400,4622200,4623103,0111399,0112101,0111302,0115600,5211799,0161003,0141501,0163600",PI,2206605,1131,ESTRADA,TRANSCERRADO SERRA DO QUILOMBO,S/N,,ZONA RURAL,64940000,89,35622910,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457006196,89096457,0061,96,2,FAZENDA PAMPLONA V,2,2021-05-10,0,,,2021-05-10,0161099,"0111399,0112101,0115600,0116499,0141501,0141502,0151201,0161003,0163600,4622200,4623103,4623199",MG,3170404,5407,RODOVIA,"LMG 628, SENTIDO UNAI-GUARAPUAVA/MG",S/N,KM    49 ESQUERDA MAIS 9KM,ZONA RURAL,38623899,51,32307799,,,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457001712,89096457,0017,12,2,FAZENDA PLANALTO,2,2005-11-03,0,,,2000-03-14,0161099,"0111302,0111399,0112101,0113000,0115600,0116499,0119905,0134200,0141501,0151201,0161003,0163600,1071600,1072401,1931400,4621400,4622200,4623103,4623199,5211701,5211799,7711000,7719599,7731400",MS,5003256,9803,RODOVIA,BR 359 ACESSO KM 6,S/N,      ZONA RURAL,CHAPADA DOS BAUS,79550000,51,32307874,51,32307856,51,32307750,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457005386,89096457,0053,86,2,FAZENDA PANTANAL II,2,2018-07-03,0,,,2018-07-03,0115600,"0111302,0111399,0112101,0113000,0116402,0116499,0119905,0134200,0141501,0151201,0161003,0161099,4621400,4622200,4623103,4623199,5211701,5211799,7731400",GO,5205471,73,RODOVIA,ROD GO 050,S/N,KM    40,ZONA RURAL,75828000,51,32307799,,,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457000589,89096457,0005,89,2,FAZENDA PLANALTO,2,2005-11-03,0,,,1985-09-19,0161099,"0111302,0111399,0112101,0113000,0115600,0116499,0119905,0134200,0141501,0151201,0161003,0163600,1071600,1072401,1931400,4621400,4622200,4623103,4623199,5211701,5211799,7711000,7719599,7731400",MS,5003256,9803,RODOVIA,BR 359 ACESSO KM 26,S/N,      ZONA RURAL,CHAPADA DOS BAUS,79550000,51,32307874,51,32307856,51,32307750,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457002441,89096457,0024,41,2,SLC AGRICOLA,3,2020-04-14,17,,,2007-03-12,0112101,"0111303,0134200,0121101,0141501,0119909,0119905,0111399,0111302,0115600",GO,5212501,9445,RODOVIA,BR 040,S/N,KM 37,ZONA RURAL,72834180,51,32307754,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457004304,89096457,0043,04,2,FAZENDA PARNAIBA I,2,2015-06-16,0,,,2015-06-16,0161099,"0111302,0111399,0112101,0115600,0116499,0119905,0141501,0151201,0161003,0163600,4622200,4623103,4623199,5211701,5211799,7711000,7719599,7731400",MA,2112001,933,ESTRADA,MA 006 KM 120,S/N,: ZONA RURAL;,SERRA DO PENITENTE,65820000,51,32307856,63,34842107,51,32307750,diego.winck@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457004061,89096457,0040,61,2,,2,2015-04-28,0,,,2015-04-28,0112101,"0111302,0111399,0113000,0115600,0116402,0116499,0119905,0134200,0141501,0151201,0161003,0161099,0163600",MT,5103502,9069,RODOVIA,BR 364,SN,KM: 754 KM 21 A DIREITA;,DECIOLANDIA,78400000,51,32307827,,,51,32307750,fiscal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457000821,89096457,0008,21,2,FAZENDA PARNAIBA,8,1990-12-10,1,,,1989-03-03,0115600,,MA,2112001,933,ESTRADA,BR 230,S/N,KM 110,SERRA DO PENITENTE,65820000,,,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457000902,89096457,0009,02,2,,8,1990-07-17,1,,,1989-03-02,0162899,9319199,MA,2101400,727,AVENIDA,CATULO,1988,,,65800000,,,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457002107,89096457,0021,07,2,,2,2005-11-03,0,,,2004-08-06,0161099,"0116499,5211701,4623199,4621400,4622200,4623103,0111399,0112101,0111302,0115600,5211799,0161003,0141501,0163600,0113000,1071600,1072401,1931400,0134200,0151201,7711000,7719599,7731400",MS,5003256,9803,RODOVIA,BR 359 ACESSO KM 26,S/N,SALA  01                        ZONA RURAL,CHAPADA DOS BAUS,79550000,51,32307874,51,32307856,51,32307750,marcia.castro@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457001399,89096457,0013,99,2,,8,1997-05-30,1,,,1991-12-01,4712100,,GO,5206206,9325,RODOVIA,BR 040,SN,KM 101,ZONA RURAL,73850000,,,,,,,,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457000155,89096457,0001,55,1,,2,2005-11-03,0,,,1977-06-03,0161099,"0111302,0111399,0112101,0113000,0115600,0116402,0116499,0134200,0141501,0151201,0161003,0163600,1041400,1071600,1072401,1931400,4621400,4622200,4623103,4623199,5211701,5211799,7120100,7711000,7719599,7731400",RS,4314902,8801,AVENIDA,DOUTOR NILO PECANHA,2900,SALA  301,CHACARA DAS PEDRAS,91330001,51,32307799,,,51,32307750,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457001984,89096457,0019,84,2,FAZENDA PALMEIRA,8,2019-01-03,1,,,2000-08-24,0115600,"4623199,4621400,4622200,4623103,0161099,0161003,0111399,0111302,0112101",MA,2102200,741,,POVOADO MARAJA,S/N,,ZONA RURAL,65515000,55,5375400,,,55,5375440,valdirio@apsl.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457003685,89096457,0036,85,2,FAZENDA PARCEIRO II,2,2012-06-26,0,,,2012-06-26,0161099,"0116499,5211701,4623199,4621400,4622200,4623103,0111399,0112101,0111302,0115600,5211799,0161003,0141501,0163600",PI,2202901,1057,RODOVIA,BA 225,S/N,      KM 43                     + 11 KM A DIREITA,ZONA RURAL,64980000,51,32307856,51,32307885,51,32307750,marcia.castro@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457005467,89096457,0054,67,2,FAZENDA PAMPLONA III,2,2020-01-21,0,,,2020-01-21,0161099,"0111302,0111399,0112101,0113000,0115600,0116402,0116499,0134200,0141501,0151201,0161003,0163600,1071600,1072401,1931400,4621400,4622200,4623103,4623199,5211701,5211799,7731400",TO,1708205,9365,CHACARA,Nº 03 LOTEAMENTO PATO ASSADO,S/N,,ZONA RURAL,77470000,51,32307799,,,,,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457003332,89096457,0033,32,2,FAZENDA PARCEIRO,2,2010-09-01,0,,,2010-09-01,0161099,"0111302,0111399,0112101,0115600,0116499,0134200,0141501,0151201,0161003,0163600,4621400,4622200,4623103,4623199",BA,2911105,3521,RODOVIA,BA 225,S/N,KM    40  20KM A ESQUERDA,COACERAL,47990000,51,32307799,,,71,32721050,fiscal.federal@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
2023-02-15,89096457005700,89096457,0057,00,2,FAZENDA PALMEIRA,2,2020-07-22,0,,,2020-07-22,0161099,"0111302,0111399,0112101,0115600,0116499,0141501,0151201,0161003,0163600,4622200,4623103,4623199,5211701,5211799",MA,2102804,753,RODOVIA,POVOADO CANA BRAVA,S/N,,ZONA RURAL,65980000,99,35427907,,,,,diego.winck@slcagricola.com.br,,,89096457,SLC AGRICOLA S.A.,2046,1512521509.85,5
